"LotFrontage","LotArea","MasVnrArea","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BedroomAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","WoodDeckSF","TotBathrooms","TotalPorchSF","Age","MSSubClass1 story 1946+","MSSubClass1,5 story fin","MSSubClass2 story 1946+","MSSubClass1 story PUD 1946+","MSZoningRL","MSZoningRM","LotShape","LotConfigCulDSac","LotConfigInside","NeighborhoodCollgCr","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodNAmes","NeighborhoodNridgHt","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSomerst","Condition1Feedr","Condition1Norm","BldgTypeTwnhsE","HouseStyle1Story","HouseStyle2Story","OverallQual","OverallCond","RoofStyleGable","RoofStyleHip","Exterior1stHdBoard","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stVinylSd","Exterior1stWd Sdng","Exterior2ndHdBoard","Exterior2ndMetalSd","Exterior2ndPlywood","Exterior2ndVinylSd","Exterior2ndWd Sdng","MasVnrType","ExterQual","ExterCond","FoundationCBlock","FoundationPConc","BsmtQual","BsmtExposure","BsmtFinType1","HeatingQC","CentralAir","ElectricalSBrkr","KitchenQual","FireplaceQu","GarageTypeAttchd","GarageTypeBuiltIn","GarageTypeDetchd","GarageTypeNo Garage","GarageFinish","GarageQual","GarageCond","PavedDrive","FenceMnPrv","FenceNone","MoSold3","MoSold4","MoSold5","MoSold6","MoSold7","MoSold8","MoSold9","MoSold10","YrSold2007","YrSold2008","YrSold2009","YrSold2010","SaleTypeNew","SaleTypeWD","SaleConditionNormal","SaleConditionPartial","Remod","NeighRich"
-0.0497122820634732,-0.10174373753289,1.22452183147995,0.601411013821127,-0.933601754664397,-0.449313975407467,-0.778346369292131,1.21026559454851,0.570119316635508,0.169957875577836,0.992108623230287,-0.924604452482965,0.307685235003481,-0.944279376446777,1.59023026893479,0.434306101740947,-0.88774392388293,0,0,1,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,7,5,1,0,0,0,0,1,0,0,0,0,1,0,1,4,3,0,1,4,1,6,5,1,1,4,0,1,0,0,0,2,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0.575174507493064,0.149409739393654,-0.792686197091793,1.21377462294704,-0.628847703176421,0.496032852113889,0.429567937671078,-0.784503797846999,-0.369465897003595,0.169957875577836,-0.286433834893304,0.626327800474372,0.307685235003481,1.25487663065617,0.350929789511123,-1.45334176536631,0.356886350174361,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,8,1,0,0,1,0,0,0,0,1,0,0,0,0,3,3,1,0,4,4,5,5,1,1,3,3,1,0,0,0,2,3,3,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
0.085922859755709,0.461602819650799,1.1521855754493,0.106116918204578,-0.287705108227195,-0.30029378584745,-0.554016997649545,1.23829514104587,0.704625883734758,0.169957875577836,-0.286433834893304,0.626327800474372,0.307685235003481,-0.944279376446777,1.59023026893479,0.266936935002433,-0.83987352872688,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,7,5,1,0,0,0,0,1,0,0,0,0,1,0,1,4,3,0,1,4,2,6,5,1,1,4,3,1,0,0,0,2,3,3,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
-0.29009545074479,0.139131114879753,-0.792686197091793,-0.501744017324823,-0.0466310077964081,-0.682158021594993,-0.418356804160015,0.981357631486732,0.582755400790198,0.169957875577836,0.352837394168492,0.626327800474372,1.61984580591745,-0.944279376446777,-0.268720450200709,1.16746231429626,0.59623832595461,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,5,1,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,3,1,5,4,1,1,4,4,0,0,1,0,1,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.72225301547421,0.928291794663635,1.44505166628265,0.486592837110018,-0.160345206112817,0.223605318074484,0.126778210341335,1.67508890729641,1.34671468873897,1.38507337327525,1.63137985229208,0.626327800474372,1.61984580591745,1.08599714387108,1.59023026893479,0.578615613827123,-0.744132738414781,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,5,1,0,0,0,0,1,0,0,0,0,1,0,1,4,3,0,1,4,3,6,5,1,1,4,3,1,0,0,0,2,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
0.75794100443697,0.908173857601425,-0.792686197091793,0.659945770575811,-1.12919017576862,-0.589020403119982,-1.00442348431449,0.537556478611852,-0.133637178385093,-2.260273119817,-0.925705063955099,-0.924604452482965,0.307685235003481,0.488367787437848,0.350929789511123,1.22723501797875,-0.456910367478483,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,1,0,0,0,0,1,0,0,0,0,1,0,0,3,3,0,0,4,1,6,5,1,1,3,0,1,0,0,0,1,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
0.380759190291341,0.246227170082797,1.2046311205901,2.09404731106555,-0.553796332287592,1.483291607949,1.34589905894751,-0.784503797846999,0.541041627783336,0.169957875577836,0.352837394168492,0.626327800474372,0.307685235003481,1.19497700430281,0.970580029222955,0.403803137921053,-1.03135510935108,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,8,5,1,0,0,0,0,1,0,0,0,0,1,0,2,4,3,0,1,5,3,6,5,1,1,4,4,1,0,0,0,2,3,3,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
0.575174507493064,0.303552912536067,1.30149320188549,0.945865543954455,-0.783499012886738,0.135124580523224,0.0217463436068574,1.51158321939514,1.19085292451537,0.169957875577836,0.352837394168492,2.17726005343171,0.307685235003481,1.16359492861806,1.59023026893479,1.32326157605996,0.59623832595461,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,1,0,1,0,0,0,0,1,0,0,0,0,2,3,3,1,0,4,2,5,5,1,1,3,3,1,0,0,0,2,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
-0.777173041908245,-0.736720321004098,-0.792686197091793,-0.988032765748344,0.890373986330801,-0.225783691067442,-0.226862289071467,0.972014449320945,0.683772798165611,-1.04515762211958,0.992108623230287,2.17726005343171,0.307685235003481,0.795950774634854,-0.268720450200709,0.983495310419232,1.6493870193877,0,1,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,1,1,4,1,0,3,3,0,0,1,0,1,2,3,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.836423219556164,-0.357599068096545,-0.792686197091793,0.927854849568398,-0.956344594327679,-0.134974513054306,-0.0637502109019648,-0.784503797846999,-0.859648840658318,-1.04515762211958,-0.925705063955099,2.17726005343171,-1.00447533591049,-0.944279376446777,-0.268720450200709,-0.717225186837553,1.6493870193877,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,0,0,1,0,0,0,0,1,0,0,0,0,3,3,0,0,3,1,6,5,1,1,3,3,1,0,0,0,2,4,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
0.173108455996714,0.452834955100609,-0.792686197091793,1.05167837347254,-0.969990298125648,-0.0208809304224187,-0.172534244802156,-0.784503797846999,-0.967741514958007,0.169957875577836,-0.925705063955099,-0.924604452482965,-1.00447533591049,-0.944279376446777,-0.268720450200709,-1.45334176536631,0.931331092046958,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,5,5,0,1,1,0,0,0,0,1,0,0,0,0,0,3,3,1,0,3,1,3,5,1,1,3,0,0,0,1,0,1,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0.75794100443697,0.576133551959004,1.36819071573481,1.25880135891218,-0.872196087573536,0.293458531930741,0.225751732306809,1.88297471048517,1.51915612548589,1.38507337327525,2.90992231041567,2.17726005343171,1.61984580591745,0.983579262820516,2.20988050864662,-0.0395763897190963,-1.12709589966318,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,9,5,0,1,0,0,0,0,0,0,0,0,0,0,2,5,3,0,1,5,1,6,5,1,1,5,4,0,1,0,0,3,3,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
0.257871914168571,0.741344476106729,-0.792686197091793,0.671202454567096,-0.876744655506193,-0.318921309542452,-0.581190377453539,-0.784503797846999,-1.37380049864843,-1.04515762211958,-1.56497629301689,-0.924604452482965,-1.00447533591049,0.964886971841784,-0.268720450200709,0.914099439825762,1.07494227751511,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,5,6,0,1,1,0,0,0,0,0,0,1,0,0,0,3,3,1,0,3,1,5,3,1,1,3,0,0,0,1,0,1,3,3,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0.963723793602932,0.354089114053754,1.39391190663123,-0.988032765748344,2.12303589608067,1.03623103926895,0.954824493360898,-0.784503797846999,0.152452474308574,0.169957875577836,0.352837394168492,0.626327800474372,1.61984580591745,1.01605946208467,-0.268720450200709,0.159527189679892,-1.12709589966318,1,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,7,5,1,0,0,0,0,1,0,0,0,0,1,0,2,4,3,0,1,4,3,1,5,1,1,4,4,1,0,0,0,2,3,3,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
0.299386680724507,0.402999895748915,1.25433719164495,0.662197107374068,-0.0921166871229716,0.475076887957012,0.407293261776619,-0.784503797846999,-0.391599009743282,-1.04515762211958,-0.925705063955099,0.626327800474372,-1.00447533591049,-0.944279376446777,0.350929789511123,1.27542427815391,1.17068306782721,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,6,5,0,1,0,1,0,0,0,0,1,0,0,0,1,3,3,1,0,3,1,4,3,1,1,3,2,1,0,0,0,2,3,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.777173041908245,-0.736720321004098,-0.792686197091793,-0.988032765748344,0.61745991037142,-0.505196546492473,-0.785623776585589,-0.784503797846999,-1.57693465387412,-1.04515762211958,-0.925705063955099,-0.924604452482965,0.307685235003481,0.557133606063348,-1.50802092962437,0.708846983639905,-0.83987352872688,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,8,1,0,0,0,0,0,1,0,0,0,0,1,0,3,3,0,0,3,1,1,5,1,0,3,0,0,0,1,0,1,3,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
